,meanSeat1,meanSeat2,meanSeat3,meanSeat4,meanSeat5,meanSeat6,meanSeat7,meanSeat8,meanSeat9,meanSeat10,meanSeat11,meanSeat12,meanSeat13,meanSeat14,meanSeat15,meanSeat16,meanSeat17,meanSeat18,meanSeat19,meanSeat20,meanSeat21,meanSeat22,meanSeat23,meanSeat24,meanSeat25,meanSeat26,meanSeat27,meanSeat28,meanSeat29,meanSeat30,meanSeat31,meanSeat32,single_touch_object_10_surface_1,single_touch_object_11_surface_1,single_touch_object_1_surface_1,single_touch_object_2_surface_1,single_touch_object_3_surface_1,single_touch_object_4_surface_1,single_touch_object_5_surface_1,single_touch_object_6_surface_1,single_touch_object_7_surface_1,single_touch_object_8_surface_1,single_touch_object_9_surface_1,meanPole1,meanPole2,meanPole3,meanPole4,meanPole5,meanPole6,meanPole7,meanPole8,meanPole9,meanPole10,meanPole11,meanPole12,meanPole13,meanPole14,meanPole15,meanPole16,meanPole17,meanHoriz1,meanHoriz2,meanHoriz3,meanHoriz4
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.011465206012432566,0.0007069155304234801,0.05519039507833665,0.3461479147382738,0.0,0.0,0.004047314935300675,0.00017414816597708066,0.0005673808881820803,0.00016534368155263467,0.0013873368152895905,0.014433724120854783,0.00418304560936575,0.21805205068996192,0.0,0.0,0.0,0.0,96.2279827378576,2.642968114830802,0.0,0.0,0.0,0.0,0.0,0.0,1.857629873654042e-09,1.180797365313908e-08,0.0,0.0,0.0703565430197877,1.842393580059635e-05,28.337860438309388,0.0,0.2051368036308456,0.0,0.010309180271420805,0.08910328371250721,0.0,3.657730210741547,0.21725916081507793,3.9778514928513693,0.44954157133297823,1.146658774048046,1.4201958404987536,0.17280578407820896,14.306388265056864,0.8695112094410244,0.08988037018023595,0.1208632485904545,0.9761112686674334,2.50923928994393,0.27214545505805693,0.1515290163448399,13.75583059151802,0.22597835633474445,0.0,0.006842232368669594,0.0,0.0
118,0.0,820.2955334386354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.520303686467034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035125781494207774,0.0,0.00016389197932067508,0.0,6.560864094185987e-05,0.00014662787031478612,0.00022864836688775374,49.64870292636537,0.0,0.0,0.6502591561382692,0.00011207425988013393,0.0,1.175383745026809,1.1791460283526143,38.015109612555044,0.0,0.0,0.0,0.0,0.0
118,0.0,0.005724757922884622,0.08668303818387049,9.127096920898713e-05,0.010037871233411478,0.0009515036962899884,0.021088722426631637,0.05037279262022045,0.006428840379777659,0.0016600022460956435,0.0007709524633997978,0.0,0.00038880905288526626,0.0011558408174613846,0.014398541777006824,0.07926007806965005,0.0,0.0,0.8210341199355954,0.0813774650721256,0.0,0.0509422602627716,11.849695272026912,0.42670188772480727,0.0,1.0106516995029996e-07,0.0,0.0,0.0,0.0,0.003640377169360178,4.4340259041085497e-05,0.0005110455997554213,0.0,0.029118567066114476,0.016700251937651553,3.231514467287869,0.00018612407663925082,0.005825177365320355,0.14341027528451866,0.00048822481266511006,0.012986614740259174,0.0,0.0756418106450037,1.2340379418323777,0.009475681038964795,0.1784032363990719,0.05943145720159535,0.1256530556986709,0.2231586867791302,0.027168438463210893,0.031182117348458365,0.754285751680102,0.7782445910669014,0.04795816166075372,0.017888258309026482,0.047058214702484266,0.28719174868371067,0.021471127717519155,0.3091951492846335,0.0,0.00022923739411311234,0.0,0.0
118,23.403178660437376,4.264282146598569,0.0002413669811405169,0.0018237399861923346,0.0005685007002020701,8.437809940214392e-05,0.617545118623947,2.497880730597788,28201.11106748656,632.2925356427183,0.0,0.0,0.2943973183812472,0.0646362774631036,0.21860286447104124,1.5516461364855454,0.0,0.0,0.0,0.0,0.0,0.00039016425013978386,0.0,0.0,0.0,2.209727799884823,0.004983504071936474,0.04396138781906932,0.0,25.59460584279326,0.09488113282982125,0.22277846620720304,0.0,0.0,1.7844323055376587,849.7770123701524,0.00025539753271847066,0.0,0.1271188033885909,0.8474202107501713,10.014320401842708,0.27019956512327875,0.0,0.8141544304084164,10.206913517274089,135.93259814194394,3.8542397338881047,48.06675247792341,6.4600729210651195,341.6988893420587,431.3427611156626,0.17708821300169406,0.3606947584739951,13.620251397285529,245.56194828137717,4.763740776953439,0.2668843800547502,1.066624550304772,19.212294581125605,4.361346516750566,0.05416216204044479,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0007901473948668157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008531348699185404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024409122644859704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.830705239075106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0023071263474562804,0.0,0.0008144945035740059,0.00012350387988914062,8.154562873826461e-05,0.3687360294178408,0.00020915712680111268,0.0002017347920213421,0.005309182607232424,1.7039042106569165e-06,0.00044588632546891294,0.00014728197917752905,0.0003596854430364051,0.00031958465468851156,0.0002807525673366433,0.00024367422439388115,0.005228515642798703,0.000598347888467415,0.006748296648649997,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.008169791693057852,0.0009065583977419476,0.0005034466919864651,0.005860630899065378,1934.7482857479513,825.2907941539797,0.010078493485499529,0.024663541382496407,370391.37166264607,37993.89289502965,0.0,0.0,0.0,0.0,4.870854356964769,0.0,33.82923513728493,39.10800259034239,7.304252923136305e-06,1.6935369572258247e-05,326.99529446674285,33.046749063936474,0.0,0.0,0.0,0.0,0.0,0.0,19995.998435812486,950.8356440534368,58.36596077719442,0.0,2185.2681530913096,0.0,411.8489943511677,140.15573682903116,3.6687669402254897,31.460569064741545,147.3799530406761,374053.262851741,31542.139192045503,0.0,0.0,2458.2603126700824,118586.87271365353,703.7262721884442,26194.15617137141,32663.860791682404,229.76157168329752,112767.23519991044,963.8814027033274,21097.590433328027,349.38317728676253,4110.234780258176,511.0928671027693,3094.5314017730966,7495.928389047274,2030.3314066376176,5567.964202336385,31.467069244135654,11.662413662549973,261571.1126991054,0.0,0.0
118,2.2655718172106237e-06,3.348933582614682e-07,0.0,0.0,0.0,0.0,6.6739687329213885e-06,1.0637394332205178e-05,0.0,0.0,7.317573263124563,1.4841287791679378e-06,0.0,0.0,1.2740499381289159e-07,2.0256674029818628e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6720798463033149e-06,3.316960228745172,0.0,0.0,39.32638034883434,0.0,0.41225749453730665,3.971170887164027,0.0,29.2836699096311,7.26306825178426,4.860780075501927,27.12171515013789,0.8412319846246827,0.0015431868610925555,0.6525183003514208,0.01792725278722271,68.05195809426243,0.346917650167495,0.5807864882464266,0.04247917299502241,0.04162850149470377,1.588408019643387,0.04891024876704249,0.042755537226216236,13.258935998092179,541.9780054728851,0.0,0.00010896858617691794,0.0
118,1.5170834040680845,0.2750636726366954,85.48243101151746,0.0,0.0,0.0,0.0,0.0,265.0320003207048,9223.721762405467,0.0012755886841410145,0.005153269058332239,0.0,0.0,43545.20235227519,294153.94464537146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6246671728191628,0.0,0.0,6.002366809024926,0.40593809770982964,0.0,0.0,0.987546205146862,0.0,0.17879763888550645,2527.11731302028,0.0,0.046759515223725547,0.0,33.036956375767566,137.4443303643523,0.14503456100282475,0.0,2773.130843547463,6409.09890242966,1764.4779964296183,7.247871394950721,25.18556410272807,118.19599683127664,4895.140675188545,13157.357765287767,1319.450244228516,2.271850589160999,5959.845172298264,346.08191676720037,722.3540973426618,938.1930555436653,59.62056348231049,14.895332541221581,32568.133737963442,0.0,0.07754909328540556,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.004259388111167337,0.0,1.2491285113974837,82.25476152010637,1.6175674060075948e-05,8.37392835525505e-05,0.0,0.0,24.51748126370361,0.0,0.22949555168603414,0.07284754381056628,88.62971986113885,0.08155728857608838,0.0,0.0,0.0026386758764320177,0.0,5741.416683187885,356.6097831177547,0.00015117336911936457,0.0,0.0,0.00021589939580087724,0.0,0.0,0.0,11.389722801573491,0.0,0.0,0.0,0.0,0.4989317842005219,16.792914499606038,507.52727581509384,3.91524824521019e-06,4.934969427320929,2496.6330470577186,0.106381030837985,0.16093398172672518,3.6702569062799,55.16318311685453,38962.31012916326,119.40493217406652,2.8877148966757473,9.399062266631955,3.5758392855121643,10.905331916870907,4.938875537372533,13.656175083650448,0.8977260125645294,2.904949201629047,199.23566053658868,47.66488855323029,2.7795060883308453,2186.3291485661257,71.22596039946183,50.73875209061772,0.0,341.65315747640517,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.003287224588597923,0.0009029753162838518,2.5354564454225556e-05,4.357881455463389e-05,165.77033095945114,2.7487489485711913,0.0036399767623089612,0.03006680715147141,0.0,0.0,0.025672526830781583,0.0013554591309559323,0.013150781600243558,0.0015564611208825096,0.007768235615925786,0.0002143998531002762,0.0025221920372888547,0.0716103526936526,0.0,0.0,0.0,0.0015951761648638461,0.0008847368995081645,0.0,6.920045544318416e-07,0.00011807258934589731,0.0,0.0,0.0,2.4327883000091104e-06,5.663696645587991e-09,6.99830934872357e-08,0.0,0.0,5.558451433058636,0.006561779286428496,0.0026073070842359785,1.1378544714146258e-05,2.8536226249303607e-05,0.0011329261828834005,0.002482391412732546,0.005459040357320059,0.0,0.002157919652767807,0.038493094708792655,1.9917640110733088,0.15723200186206762,1.041342968307083,1.1799930263501759,0.006253436310871073,2.3243558514898117,0.006934284048129959,0.28389493331794324,1.22844232811395,0.002860576032556906,0.004179707205797284,0.011331056839531816,0.005378004513075271,0.0016001795598260993,0.009719994461312404,3.0774468204888165e-07,0.032982592539269016,0.0,0.0
118,0.0,0.0,0.024225882848302068,0.0,0.0,0.0,0.16824695096016914,0.0,0.0,1.7664381144089851,1.2812272721291382,0.0,0.0,0.0,0.0,0.0,153.80577722213485,27.79724628309908,1.0350794805451526,12.681831507984752,0.0,0.16759599091162217,0.0,0.0,0.6638263113235878,0.1162229537743679,0.0067380339320406435,0.0,0.0,0.0,0.0,0.0,0.105593212542634,0.0,0.0055068495865792395,0.2324526757761253,17.401368635783342,0.12859040076233566,0.1727307066809074,397.3445028527647,3545.7535979018585,4.967229556121589e-05,0.0,12.662707095586665,28.543672411215738,29.69360727733333,0.022894428496474575,1.5888790187433393,35.7769704665681,2.212534277934399,5.929912575837022,5.505632546395782,6.302722801805201,0.8325331087069603,1.9855177501267771,0.8253049115680774,0.5567114753656778,4.099730493788264,54.275014796955006,5.885811700991242,4.338337498925978,3648.3259640012816,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.754118087226474,0.09221080542082592,0.013168316286031356,0.0,0.0,0.0,6.425027587189788e-05,0.0,0.006542812890505345,0.0019524299432887846,0.0,0.0,0.0,0.0,0.0009055880439896583,0.002635940727064738,0.7535101011455372,0.136304998878528,0.0,0.0,0.002003535838695975,0.5404630119612464,0.0,0.0,0.0,0.0006479500544214646,0.20592083486634705,2.5573646986550984,0.0,0.00011045813898990703,190.99751784127076,2.5400375863210725,0.23536040491593244,0.0,0.005714381147770521,1.6906656340380293e-05,0.11049984424261476,31.42342263465081,4.3920322986804283e-07,0.016284950503050826,0.0,0.10079313148902372,0.0005546727071817223,0.6216306191622358,0.04151010433912525,3.7676695444535184,0.2439849928049192,6.004960055818601,0.5222812898908035,0.09382036086495191,4.362817760722242,1.449259846610275,0.27212337274418574,0.0005190065287290415,0.04307748138790693,0.5132212185972694,0.13997142682370373,1.3478163762026494,6.327470311740537,0.1522973853188875,0.0,0.17362613994058582,0.0027435182214734202,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,476582.9107578477,123052.02426115205,7110.9413921939795,19016.2512639444,30655758.671096314,6245165.551749261,3117.216183491559,18795.970496824717,489899.1199923154,1024433.6671677642,104.61018713856556,0.0,56005.87179277709,2065828.8623034544,38386.64681761615,228891.7614980246,25931.11887332987,8366.241750720323,196003.90718905744,10536.102313563051,0.0,8.19485413592645,229463.82684092858,7113.347443036432,32473.39558990843,2528.2764963042487,125.54215376866505,2.012896203176812,0.0,0.0,221414.8361379294,1962441.419622368,224317.86613738426,0.0,4649527.967383622,388439.55727447907,185099.28707061798,2358.128538525886,0.0,8760.865010031841,6307.814408086955,64556.54146264037,1157.9547622702432,522634.59867807094,40368.51556378458,157681.89035146043,1400301.2179191173,1496420.730634946,313880.63277803746,149133.54219954083,157571.31837537544,10992809.321365861,7633137.929771731,1689540.4318383294,335178.7450540638,512735.0528693246,414036.59112189285,174716.78970838484,102859.16623205095,4480423.21914336,0.0,74173.66270942171,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.24695370934798513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057768920049823015,0.0,0.0,0.0,0.0,0.054940316469934566,0.2595613773708129,0.0,0.0,0.0030990453884721975,6.077184530142599,0.4296368343154248,0.1389284722041087,0.0,2.8063016470310678,0.012618507250060071,0.019215827329214723,0.007255769730910198,0.1091915146704904,0.13540288715003518,0.34230777219311265,0.0,0.1327779863989442,0.002858437360864034,1.4364859771368852,8.344602394415709,0.0,91.98137622019122,0.0,0.0
118,0.0,0.0,2.5567248076638753,12.027344400494394,0.0,0.0,0.0,0.0,0.0,0.0,8.491596000384426,0.0,0.0,0.0,7277.608699849673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3484885212451683,128.1376017594968,0.0,0.0,2.610804067957774,0.0020580241368855943,0.020163044973231927,0.0,0.0,30.764178707418814,0.20385257468519097,0.4442271514879478,32.83796795075331,84.5947463153336,3.0783522474502107,0.12621720090697422,5.077601417215847,0.9188946055083035,3.229846995113351,1.1482916219840698,75.02387503337789,120.28513248199923,187.86176949858873,0.8363853079485304,78.7752206190174,2.502398218418944,2.02730469406458,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2.1059180946850877e-06,0.00031051230803161875,0.004208659965928625,0.041598224489049186,0.03562654475187922,0.00715977751292673,4.7381645875239485e-06,0.0,0.00018592386017727023,0.007688593062857173,0.002380504136548442,0.00021622325810005156,0.0,0.0,0.00010794593648535526,0.0,2.574339732325657,0.904586191670681,1.5013921143194616e-05,0.0,0.0,1.2963287017836912e-06,0.0008604757391950602,4.3140369089047354e-05,0.0,0.0,1.7725694145313627e-05,0.0001919166421105906,0.0,0.0050542011955853495,4.45502541956019e-05,0.0004390911636155315,0.0,0.0,0.010488281232586388,0.001972890223555948,0.4610863427479726,0.0,0.0017965493785801348,0.005193349650648814,0.005776589142157875,0.0,2.1978334433269245e-08,0.06015199182328089,0.074877036782396,0.10812690781553591,0.00475000489739855,0.05571934951016546,0.005245164958817858,0.0009216685240155148,0.019867190655554822,0.05943181701795928,0.0025224838924928256,0.014403682938219201,0.018110073520287723,0.0013407137680873852,0.0011970017664478892,0.001072495349371906,0.0018972928512740982,0.0008871451479073014,0.0006844502838675942,0.00043745079001806847,2.9730912020788506e-07,0.0
118,0.0,0.0,5.718940886553755e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2990593615641679,1.0762101575136875,0.0,0.0,0.0,0.6584507885483646,4.14439844491964,434.44092980163595,26015.043947605776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8853231.932422152,4.110823872320308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367659903599028,1130.0979684869687,1438853.695844205,0.0,0.0,9.545464525100376e-08,0.0,0.0,1410.7646539989794,0.0018716759933081286,25.42229583046381,6.3071212303094075,21283.984854090602,589587.203685803,1191.2032640149296,57.023216031611206,253.94368535318168,0.0,114.93726052883324,1143.38950596794,42.419664217707535,284419.84591611417,44.11606729861087,663311.530801446,6014.120268071018,0.0,0.0,0.0,0.0
118,94255.90745937379,11815.670698690607,0.0,0.0,0.0,11.135388677147287,574.1505201753755,0.0,0.0,0.0,2174625.7573763924,17632344.780328356,0.0,0.0,3.355678039430719,0.0,0.0,0.0,105735.43793202622,0.0,0.0,56039.18794262881,7337.1856908372265,36510.80315839073,0.0,0.0,0.0,0.0,0.0,2.5730902937747127,0.0,0.0,27.117546551670475,0.0,5662.376578791292,93552.51678264832,17197.462213358587,0.38914779358136026,0.0,0.0,0.0,303.4737211260156,0.0,5280.197974695567,197846.49910629852,313693.5979006797,6598.452529143675,5498.120343617239,19562.86163736532,6023.862447207537,15.114683357210371,38474.660852844245,333398.93194693263,1361.9407404569265,279178.95751807437,15427.844009803666,17360.842453552268,10844.968056811256,365837.79728220915,24946.611082377953,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
